model,label,instance,ai_n_files,ai_n_test,ai_n_config_doc,ai_n_source,ai_second_file,ai_second_cat,gold_n_files,gold_n_test,gold_n_config_doc,gold_n_source,gold_second_file,gold_second_cat
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262-v08d8e8889ec945ab821fb156c04c7d2e2810debb,4,2,0,2,final_edge_case_test.py,test,2,0,0,2,openlibrary/plugins/upstream/checkins.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,7,3,0,4,openlibrary/plugins/importapi/code.py,source,2,0,0,2,openlibrary/plugins/upstream/utils.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03-v298a7a812ceed28c4c18355a091f1b268fe56d86,5,4,0,1,test_get_safe_mode.py,test,4,0,2,2,openlibrary/plugins/upstream/models.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,3,1,0,2,openlibrary/solr/updater/author.py,source,2,0,0,2,openlibrary/solr/updater/author.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-6afdb09df692223c3a31df65cfa92f15e5614c01-v08d8e8889ec945ab821fb156c04c7d2e2810debb,7,2,0,5,debug_args.py,source,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,3,1,0,2,openlibrary/solr/query_utils.py,source,4,0,0,4,openlibrary/solr/query_utils.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-757fcf46c70530739c150c57b37d6375f155dc97-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,12,7,0,5,openlibrary/catalog/add_book/__init__.py,source,4,0,0,4,openlibrary/catalog/add_book/match.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-798a582540019363d14b2090755cc7b89a350788-v430f20c722405e462d9ef44dee7d34c41e76fe7a,10,4,0,6,openlibrary/core/lists/model.py,source,6,0,0,6,openlibrary/core/models.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-7bf3238533070f2d24bafbb26eedf675d51941f6-v08d8e8889ec945ab821fb156c04c7d2e2810debb,8,4,0,4,openlibrary/solr/data_provider.py,source,9,0,1,8,openlibrary/core/bookshelves.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,1,0,0,1,,none,5,0,1,4,openlibrary/core/observations.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-7f6b722a10f822171501d027cad60afe53337732-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,10,6,0,4,openlibrary/plugins/worksearch/schemes/__init__.py,source,13,0,5,8,openlibrary/plugins/worksearch/code.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,2,0,1,1,openlibrary/core/bookshelves.py,source,11,0,5,6,openlibrary/core/bookshelves.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,4,2,0,2,reproduce_issue.py,source,3,0,0,3,openlibrary/catalog/marc/marc_binary.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-a48fd6ba9482c527602bc081491d9e8ae6e8226c-vfa6ff903cb27f336e17654595dd900fa943dcd91,4,3,0,1,test_complete_functionality.py,test,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-a7b7dc5735a1b3a9824376b1b469b556dd413981-va4315b5dc369c1ef66ae22f9ae4267aa3114e1b3,8,5,0,3,openlibrary/solr/query_utils.py,source,2,0,0,2,openlibrary/solr/query_utils.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,2,1,0,1,openlibrary/tests/solr/test_update_work.py,test,2,0,0,2,openlibrary/solr/utils.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,6,3,0,3,openlibrary/catalog/utils/__init__.py,source,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,1,0,0,1,,none,2,0,1,1,openlibrary/utils/dateutil.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4-v13642507b4fc1f8d234172bf8129942da2c2ca26,4,3,0,1,test_comprehensive.py,test,2,0,0,2,openlibrary/core/models.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,1,0,0,1,,none,14,0,4,10,conf/solr/conf/managed-schema.xml,config_doc
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-d109cc7e6e161170391f98f9a6fa1d02534c18e4-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,7,2,1,4,openlibrary/core/lists/model.py,source,10,0,4,6,openlibrary/macros/SearchResultsWork.html,config_doc
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-d8162c226a9d576f094dc1830c4c1ffd0be2dd17-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,1,0,0,1,,none,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91,4,3,0,1,test_edge_cases.py,test,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-e390c1212055dd84a262a798e53487e771d3fb64-v8717e18970bcdc4e0d2cea3b1527752b21e74866,4,2,0,2,openlibrary/solr/update_work.py,source,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-e8084193a895d8ee81200f49093389a3887479ce-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,7,2,1,4,debug_marc_binary.py,source,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-f0341c0ba81c790241b782f5103ce5c9a6edf8e3-ve8fc82d8aae8463b752a211156c5b7b59f349237,6,3,0,3,openlibrary/catalog/add_book/__init__.py,source,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,5,3,0,2,openlibrary/plugins/importapi/import_validator.py,source,2,0,0,2,openlibrary/plugins/importapi/import_validator.py,source
glm-4p5-10222025,GLM,instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,1,0,0,1,,none,2,0,0,2,openlibrary/catalog/marc/marc_subject.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,1,0,0,1,,none,3,0,0,3,qutebrowser/browser/webkit/network/networkreply.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,4,0,0,4,qutebrowser/browser/eventfilter.py,source,4,0,0,4,qutebrowser/browser/eventfilter.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-0fc6d1109d041c69a68a896db87cf1b8c194cef7-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,0,1,2,qutebrowser/completion/models/urlmodel.py,source,4,0,2,2,qutebrowser/completion/models/filepathcategory.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,8,2,0,6,qutebrowser/browser/commands.py,source,5,0,0,5,qutebrowser/browser/commands.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-2dd8966fdcf11972062c540b7a787e4d0de8d372-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,0,0,3,qutebrowser/mainwindow/tabwidget.py,source,5,0,1,4,qutebrowser/config/configdata.yml,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,0,1,2,qutebrowser/config/qtargs.py,source,3,0,2,1,qutebrowser/config/configdata.yml,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-35168ade46184d7e5b91dfa04ca42fe2abd82717-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,0,0,2,qutebrowser/utils/jinja.py,source,2,0,0,2,qutebrowser/utils/jinja.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,6,3,0,3,qutebrowser/browser/hints.py,source,6,0,1,5,qutebrowser/browser/hints.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,2,1,0,1,tests/unit/misc/test_elf.py,test,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,7,4,0,3,qutebrowser/browser/webengine/webenginetab.py,source,4,0,2,2,qutebrowser/config/configdata.yml,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,10,5,0,5,qutebrowser/config/configfiles.py,source,3,0,0,3,qutebrowser/config/configtypes.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,3,0,1,2,qutebrowser/components/misccommands.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-8cd06741bb56cdca49f5cdc0542da97681154315-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,2,0,1,1,qutebrowser/config/configdata.yml,config_doc,4,0,3,1,doc/help/settings.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,3,0,2,1,misc/org.qutebrowser.qutebrowser.desktop,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,2,1,0,1,test_parse_duration.py,test,2,0,0,2,qutebrowser/utils/utils.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9-va0fd88aac89cde702ec1ba84877234da33adce8a,7,3,1,3,qutebrowser/browser/webengine/darkmode.py,source,5,0,3,2,doc/help/settings.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05-v2ef375ac784985212b1805e1d0431dc8f1b3c171,6,4,0,2,qutebrowser/config/configtypes.py,source,2,0,1,1,qutebrowser/config/configtypes.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,8,1,1,6,qutebrowser/browser/downloads.py,source,4,0,0,4,qutebrowser/mainwindow/tabbedbrowser.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,5,2,0,3,qutebrowser/browser/webengine/webenginetab.py,source,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-c09e1439f145c66ee3af574386e277dd2388d094-v2ef375ac784985212b1805e1d0431dc8f1b3c171,9,5,0,4,qutebrowser/completion/models/miscmodels.py,source,4,0,1,3,qutebrowser/browser/qutescheme.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02-v5fc38aaf22415ab0b70567368332beee7955b367,1,0,0,1,,none,2,0,0,2,qutebrowser/utils/utils.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-e5340c449f23608803c286da0563b62f58ba25b0-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,6,2,0,4,edge_case_test.py,test,7,0,0,7,qutebrowser/browser/webengine/certificateerror.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85-v2ef375ac784985212b1805e1d0431dc8f1b3c171,6,3,0,3,qutebrowser/components/braveadblock.py,source,3,0,0,3,qutebrowser/components/braveadblock.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,1,0,0,1,,none,1,0,0,1,,none
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-e70f5b03187bdd40e8bf70f5f3ead840f52d1f42-v02ad04386d5238fe2d1a1be450df257370de4b6a,6,5,0,1,test_current_behavior.py,test,2,0,1,1,qutebrowser/misc/guiprocess.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-ed19d7f58b2664bb310c7cb6b52c5b9a06ea60b2-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,7,4,0,3,qutebrowser/config/config.py,source,4,0,1,3,qutebrowser/browser/qutescheme.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-ef5ba1a0360b39f9eff027fbdc57f363597c3c3b-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,0,1,1,qutebrowser/config/qtargs.py,source,4,0,3,1,doc/help/settings.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,7,2,0,5,qutebrowser/keyinput/basekeyparser.py,source,3,0,0,3,qutebrowser/keyinput/keyutils.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,12,4,0,8,debug_exact_match.py,source,3,0,0,3,qutebrowser/utils/log.py,source
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476-v2ef375ac784985212b1805e1d0431dc8f1b3c171,6,0,3,3,doc/help/settings.asciidoc,config_doc,6,0,4,2,doc/help/commands.asciidoc,config_doc
glm-4p5-10222025,GLM,instance_qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63-v9f8e9d96c85c85a605e382f1510bd08563afc566,6,5,0,1,test_comprehensive_fix.py,test,2,0,0,2,qutebrowser/utils/qtutils.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,3,0,1,2,lib/ansible/utils/vars.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,2,0,0,2,lib/ansible/plugins/filter/core.py,source,3,0,1,2,lib/ansible/parsing/yaml/dumper.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-164881d871964aa64e0f911d03ae270acbad253c-v390e508d27db7a51eece36bb6d9698b63a5b638a,3,0,0,3,lib/ansible/template/__init__.py,source,3,0,0,3,lib/ansible/template/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,0,0,3,lib/ansible/plugins/callback/default.py,source,3,0,1,2,lib/ansible/plugins/callback/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83-v906c969b551b346ef54a2c0b41e04f632b7b73c2,9,4,0,5,lib/ansible/modules/net_tools/nios/nios_fixed_address.py,source,2,0,0,2,lib/ansible/modules/net_tools/nios/nios_fixed_address.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-1a4644ff15355fd696ac5b9d074a566a80fe7ca3-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/connection/psrp.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-1ee70fc272aff6bf3415357c6e13c5de5b928d9b-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,1,0,0,1,,none
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,0,0,2,repro.py,source,3,0,1,2,lib/ansible/plugins/doc_fragments/constructed.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33-v1055803c3a812189a1133297f7f5468579283f86,10,0,0,10,lib/ansible/module_utils/common/_collections_compat.py,source,11,0,1,10,lib/ansible/module_utils/basic.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a-v7eee2454f617569fd6889f2211f75bc02a35f9f8,3,0,0,3,lib/ansible/plugins/strategy/__init__.py,source,4,0,1,3,lib/ansible/executor/play_iterator.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-3b823d908e8a5d17674f8c26d337d3114b7493b1-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,7,0,1,6,lib/ansible/parsing/dataloader.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-3db08adbb1cc6aa9941be5e0fc810132c6e1fa4b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,0,0,2,repro_min_attribute.py,source,3,0,2,1,docs/docsite/rst/user_guide/playbooks_filters.rst,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,2,0,0,2,lib/ansible/module_utils/common/locale.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,3,0,0,3,lib/ansible/vars/manager.py,source,6,0,1,5,lib/ansible/executor/process/worker.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,1,0,0,1,,none,3,0,1,2,lib/ansible/module_utils/network/meraki/meraki.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-502270c804c33d3bc963930dc85e0f4ca359674d-v7eee2454f617569fd6889f2211f75bc02a35f9f8,2,0,0,2,repro.py,source,1,0,0,1,,none
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,0,0,2,lib/ansible/module_utils/common/file.py,source,4,0,2,2,docs/docsite/rst/porting_guides/porting_guide_2.11.rst,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,2,0,0,2,repro.py,source,3,0,1,2,lib/ansible/executor/play_iterator.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/config/manager.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,5,0,0,5,lib/ansible/module_utils/common/warnings.py,source,7,0,0,7,lib/ansible/cli/__init__.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59,2,0,0,2,repro_pkg_mgr.py,source,2,0,1,1,lib/ansible/module_utils/facts/system/pkg_mgr.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-77658704217d5f166404fc67997203c25381cb6e-v390e508d27db7a51eece36bb6d9698b63a5b638a,2,0,0,2,repro.py,source,1,0,0,1,,none
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,5,0,0,5,lib/ansible/galaxy/collection/__init__.py,source,6,0,2,4,docs/docsite/rst/shared_snippets/installing_collections.txt,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/galaxy/collection.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-a26c325bd8f6e2822d9d7e62f77a424c1db4fbf6-v0f01c69f1e2528b935359cfe578530722bca2c59,4,0,0,4,lib/ansible/modules/get_url.py,source,5,0,1,4,lib/ansible/module_utils/urls.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/module_utils/facts/hardware/aix.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,3,0,0,3,lib/ansible/galaxy/collection/__init__.py,source,9,0,4,5,changelogs/fragments/remove-python3.10-controller-support.yml,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/shell/powershell.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-b8025ac160146319d2b875be3366b60c852dd35d-v0f01c69f1e2528b935359cfe578530722bca2c59,2,0,0,2,repro.py,source,5,0,1,4,lib/ansible/module_utils/urls.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,2,0,1,1,lib/ansible/cli/doc.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-be59caa59bf47ca78a4760eb7ff38568372a8260-v1055803c3a812189a1133297f7f5468579283f86,2,0,0,2,reproduce.py,source,2,0,1,1,lib/ansible/modules/iptables.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f-v0f01c69f1e2528b935359cfe578530722bca2c59,4,0,1,3,lib/ansible/module_utils/basic.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,3,0,2,1,docs/docsite/rst/porting_guides/porting_guide_core_2.12.rst,config_doc
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,4,0,1,3,lib/ansible/config/manager.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/connection/winrm.py,source
gpt-5-codex-debug-oct22,GPT-5D,instance_ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,0,0,3,lib/ansible/parsing/vault/__init__.py,source,7,0,1,6,lib/ansible/errors/__init__.py,source
